"시점","행정구역(시군구)별","성별",15세,16세,17세,18세,19세,20세,21세,22세,23세,24세,25세,26세,27세,28세,29세,30세,31세,32세,33세,34세,35세,36세,37세,38세,39세,40세,41세,42세,43세,44세,45세,46세,47세,48세,49세
"2021","영도구","여자",319,341,368.5,391.5,425,489,540,527,552,544,543,550.5,508,513.5,507.5,452.5,433,426.5,415.5,394,431.5,470.5,504.5,576.5,636.5,664,678,626,589.5,603.5,663.5,718,786.5,816,817.5
"2021","부산진구","여자",1091,1124.5,1208.5,1291.5,1544.5,1893,2163,2349,2660,2786.5,2912,2993,2957.5,2915,2897.5,2601,2459.5,2353.5,2195,2105,2057.5,2091,2252,2473.5,2514.5,2589.5,2564.5,2297,2160,2244.5,2308.5,2455,2628.5,2762.5,2863.5
"2021","동래구","여자",1105,1109,1224.5,1244.5,1254,1368.5,1424,1463.5,1534,1584.5,1589.5,1546.5,1537.5,1601,1577.5,1486.5,1446,1436,1411.5,1415,1426.5,1515,1735.5,2007,2125,2167,2266.5,2092,1938,2021.5,2108,2196,2244,2322,2357
"2021","남구","여자",1011.5,1026.5,1108,1146.5,1283,1584.5,1782.5,1800.5,1735.5,1727,1680,1578,1529.5,1469,1454.5,1305,1226,1271.5,1227,1259.5,1276,1338,1503.5,1770,1940.5,2009.5,2070.5,1950.5,1842,1885.5,1876,2002.5,2202,2200,2256
"2021","북구","여자",1005.5,1072,1149,1197.5,1318,1498,1548.5,1588,1663.5,1750,1782,1771.5,1746,1807,1759.5,1624,1564,1584,1548.5,1483.5,1470,1475.5,1582.5,1771.5,1925,1966.5,1978,1818,1757.5,1769.5,1811,2003.5,2211,2327.5,2415
"2021","해운대구","여자",1723.5,1774.5,1875,1932.5,1962.5,2150.5,2208.5,2146.5,2267,2350.5,2316.5,2339,2320.5,2331,2334.5,2140,2048.5,2054.5,2082,2082.5,2170,2269.5,2533,2820.5,3095.5,3268.5,3373.5,3110,2957,3034,3137.5,3477.5,3671.5,3724.5,3915.5
"2021","사하구","여자",1098.5,1167,1250.5,1296,1411.5,1648,1781,1816.5,1877.5,1875,1805,1804,1778,1870,1787.5,1603.5,1525.5,1519.5,1482,1454.5,1577.5,1635.5,1759,2027,2210.5,2246.5,2142,1979,1948,1993,2070.5,2227.5,2369.5,2423.5,2532
"2021","금정구","여자",764,818,879,937.5,1112,1392.5,1594.5,1654.5,1687,1636,1538,1456,1404,1357.5,1299.5,1204.5,1133.5,1097.5,1087.5,1025,1013,1090,1231.5,1353,1472,1575.5,1588,1454,1394.5,1401.5,1412,1560.5,1703.5,1808.5,1884.5
"2021","강서구","여자",507,459,443.5,433,443,450.5,428,437,466,522,553,577,651,749,863,939,1008.5,1122.5,1178,1237,1305,1434,1588.5,1687,1761.5,1686.5,1497.5,1253,1113,1024.5,929,920,902,847,798.5
"2021","연제구","여자",756,775.5,858,842,859.5,1013.5,1095.5,1133.5,1204.5,1258,1314.5,1370.5,1392.5,1373.5,1403.5,1301.5,1247,1276,1207,1228.5,1240,1254,1354,1513,1615,1665,1700.5,1543.5,1483.5,1481.5,1445.5,1557,1662.5,1728.5,1763.5
"2021","수영구","여자",505,551,592.5,620,689.5,829.5,903.5,1001.5,1169.5,1273.5,1364.5,1431.5,1456,1465,1472.5,1341.5,1189.5,1154.5,1154,1088.5,1066,1074,1161,1261,1321,1366,1317,1183.5,1104.5,1119,1152.5,1244,1340,1389.5,1423.5
"2021","사상구","여자",618.5,690,755,747.5,864.5,1076,1181,1259.5,1334.5,1375,1361,1404.5,1424,1376.5,1370,1226.5,1167.5,1092.5,1011,1002.5,994,1041,1122,1273.5,1408.5,1367,1353.5,1261.5,1180,1203,1241,1349.5,1434,1540,1622.5
"2021","기장군","여자",767.5,761,782,785.5,757.5,792.5,792.5,762,746,761.5,782,798.5,796.5,832,900.5,914,916.5,985.5,1071.5,1110,1145,1252,1445.5,1634,1785.5,1906,1878,1637,1570.5,1519,1464.5,1519,1510,1460.5,1441.5
"2022","서울특별시","여자",36695.5,34566,36024.5,38832.5,42399.5,47651.5,56667,63046.5,67928,74840.5,80307.5,83249.5,84861.5,84746.5,84876,84048.5,77556.5,71787,70046.5,68108.5,66122,66016,65927,68346,73775.5,76002.5,75856,75821,69353,66817,69300.5,69142,72671.5,77236,79497
"2022","종로구","여자",514,483,497.5,534,662,832.5,967.5,1093.5,1179,1222,1279,1291.5,1314.5,1249.5,1232,1194.5,1093,986.5,931.5,918,905,864.5,869.5,887.5,970.5,1041.5,1052.5,1045,953,924.5,974,978.5,1057,1153.5,1208.5
"2022","중구","여자",301.5,281,311,352,453,548.5,676.5,812,856,1006.5,1090.5,1047.5,1139,1171.5,1224.5,1200.5,1085.5,986,1009.5,978,911.5,907,875.5,921,960.5,924,897.5,883,768,726.5,744.5,724.5,766,841.5,892.5
"2022","용산구","여자",689.5,662,711,756.5,871,1047,1292.5,1452,1494,1635,1797.5,1931.5,2068,2140.5,2186.5,2277,2132.5,1954,1918,1801,1767,1770.5,1727,1720.5,1822,1788.5,1759.5,1729,1517,1487,1486.5,1515,1595.5,1680.5,1836.5
"2022","성동구","여자",908,881,924.5,1025.5,1279.5,1444,1718,1928.5,2071.5,2252.5,2385.5,2461,2465,2453.5,2491.5,2496.5,2387.5,2373.5,2380.5,2388,2299.5,2235.5,2203.5,2271.5,2385.5,2407,2306.5,2203,1996.5,1843.5,1912,1946,2048.5,2175,2239.5
"2022","광진구","여자",1270,1187.5,1195.5,1290,1485,1730.5,2309,2711,3110,3459,3721,3851,3906.5,3847,3717.5,3567,3147,2904,2775.5,2608.5,2487,2438.5,2395,2406,2607.5,2692.5,2607,2592.5,2326,2252,2365,2367,2472.5,2635.5,2751
"2022","동대문구","여자",1066.5,1008.5,1045.5,1162,1612.5,2125.5,2613,2955,3155,3202.5,3213.5,3100,2946.5,2802,2697,2703,2574.5,2357,2320,2234,2167.5,2192.5,2216,2299,2492.5,2571.5,2501.5,2415.5,2181.5,2129,2191.5,2159,2259.5,2421.5,2545.5
"2022","중랑구","여자",1168,1147.5,1248,1397.5,1498,1646.5,1959.5,2228,2379,2626.5,2948.5,3158,3329,3386.5,3462,3435.5,3098.5,2862,2753,2658,2612.5,2558,2541,2541,2703,2821,2791.5,2758.5,2431.5,2317.5,2371,2407.5,2626.5,2838,2996
"2022","성북구","여자",1777.5,1629.5,1697.5,1860,2354,2854,3370.5,3650.5,3635,3684.5,3604,3476,3383.5,3256.5,3181.5,3121,2955,2763,2730.5,2773.5,2746.5,2781,2804,2929.5,3251,3365,3374,3367,3094.5,2962.5,3121.5,3237.5,3471.5,3726.5,3888
"2022","강북구","여자",956,948.5,1033,1131.5,1264,1472.5,1780,1997,2123,2220,2211,2228,2235.5,2204.5,2147,2144,1893,1715,1653.5,1586,1511.5,1578,1618.5,1691.5,1892.5,1967,1943.5,1997,1893,1840,1936,1996,2190.5,2400,2433.5
"2022","도봉구","여자",1149.5,1086.5,1171,1308.5,1410,1506.5,1749.5,1890,1966.5,2075.5,2119,2144.5,2179.5,2179.5,2184,2132.5,1967.5,1833,1820.5,1769.5,1700.5,1762.5,1816.5,1876.5,2102,2213.5,2249,2215,2009.5,1969,2096,2208.5,2365.5,2559.5,2689.5
"2022","노원구","여자",2464.5,2370,2522.5,2688,2793,3079.5,3505.5,3624,3540,3507,3312,3284.5,3252.5,3224.5,3290.5,3336.5,3183.5,3063.5,3040,2908.5,2866.5,2978,3016.5,3240,3552.5,3754.5,3873.5,4020.5,3757.5,3794,4070,4170,4502.5,4775,4933.5
"2022","은평구","여자",1824,1719.5,1797.5,1991.5,2094.5,2263,2627,2860.5,3033.5,3347,3711.5,3799.5,3916,4006.5,4034,3963,3650,3298,3250,3199,3100.5,3105,3119,3325,3624,3680.5,3737.5,3699,3378,3286,3397,3448,3737.5,4033.5,4147
"2022","서대문구","여자",1100,1082.5,1123.5,1233.5,1438,1827.5,2235,2446,2603,2775,2881,2846,2746.5,2659.5,2575,2567,2385.5,2194.5,2183.5,2168,2093,2091.5,2141.5,2154,2290,2395.5,2358,2263.5,2064,2081.5,2115,2079.5,2250.5,2469,2554.5
"2022","마포구","여자",1397,1273,1322,1402.5,1582.5,1907.5,2423,2853.5,3114.5,3496.5,3728.5,3978.5,4052.5,3946,3992.5,3985.5,3636.5,3338.5,3285.5,3263.5,3179,3136,3020.5,3081,3225,3221,3104,3071.5,2815.5,2751,2933.5,2871,2910.5,3129,3239.5
"2022","양천구","여자",2443.5,2250.5,2334,2448.5,2341.5,2319.5,2501,2622.5,2643,2731,2858.5,2911,2976,2999.5,3005,2987.5,2716,2535,2546.5,2504,2500.5,2616,2759.5,3039.5,3351,3595,3784,3928.5,3726,3704,3861,3888.5,4055,4221,4279
"2022","강서구","여자",2061.5,2000,2101,2280.5,2396,2558.5,2956,3304.5,3676.5,4374.5,5001.5,5550.5,5939.5,6077.5,6168,6107.5,5575,5097,4871,4600,4423.5,4391.5,4247.5,4364.5,4653,4764,4719,4686.5,4291,4053,4087,4056,4273.5,4471,4432
"2022","구로구","여자",1390.5,1271,1329.5,1450.5,1554.5,1692.5,1980.5,2257.5,2451.5,2783,3038,3156.5,3264,3289,3355.5,3407.5,3255.5,3057.5,2997,2941,2834,2749.5,2743.5,2840.5,3045,3131,3131.5,3134.5,2817,2652,2774,2719,2857.5,3081.5,3124.5
"2022","금천구","여자",676.5,640,699,785,823.5,925.5,1113.5,1326,1567,1895,2206,2348.5,2451,2447.5,2391.5,2277.5,2030,1759.5,1652,1623,1489,1402,1401,1406.5,1457.5,1475,1479,1449.5,1333,1255,1324,1384,1480,1624.5,1731
"2022","영등포구","여자",1057,1012.5,1082,1162,1296.5,1553,1946.5,2244.5,2642,3068,3529,3871.5,4035,4098,4304.5,4304,3955.5,3607,3486.5,3341,3192,3081,2992,2929.5,3071,3030.5,2906,2808,2536,2403.5,2501,2426,2480.5,2657,2764.5
"2022","동작구","여자",1226,1256,1287,1407.5,1676,2010.5,2445,2778.5,3233,3597,3846,3871.5,3878.5,3861,3819.5,3705.5,3332.5,3067.5,2952,2854.5,2705,2678,2663.5,2766.5,2929.5,2928.5,2898.5,2911.5,2683,2566.5,2664,2641.5,2731.5,2872,2982.5
"2022","관악구","여자",1255,1251,1329.5,1462,1877.5,2411,3202.5,4056.5,5065,6236.5,7087.5,7363.5,7214.5,6866.5,6484.5,5950,5049,4382,3908,3485,3250,3135.5,2944.5,2959,3169.5,3199,3119,3070.5,2807,2703.5,2712.5,2750,2967,3122.5,3205
"2022","서초구","여자",2290.5,2018,2079.5,2115,2064,2089,2290,2397,2448,2565.5,2716.5,2829.5,2938.5,3023,3037,3152.5,2996.5,2912.5,3000.5,3010.5,3028,3013.5,3070.5,3286,3618,3864,4006.5,4054.5,3810,3750,3906,3768.5,3857,3994.5,3965
"2022","강남구","여자",2998,2740,2750,2865.5,2786.5,2765.5,3060,3136,3228,3597.5,3804,3948,4097.5,4172,4271.5,4329,4117,3895,3842.5,3841,3768,3905.5,3970,4228,4701,4966.5,5125.5,5370,5086,4921,5229.5,5099,5131.5,5212.5,5268.5
"2022","송파구","여자",2906,2685,2705,2864.5,2872.5,3019.5,3596,3872.5,4045.5,4546,4949,5288.5,5546,5762.5,5880.5,5933.5,5754.5,5466.5,5386,5251,5251.5,5296,5302.5,5514.5,5926,6050.5,6027,6059.5,5378.5,5050,5108,4976,5110.5,5475.5,5618.5
"2022","강동구","여자",1805,1682,1728,1858.5,1914,2022,2349.5,2549.5,2668.5,2937,3269,3513,3586.5,3622.5,3743,3770.5,3585.5,3379,3353,3404,3333,3349,3468.5,3667.5,3975.5,4155.5,4104.5,4088,3700,3394.5,3420,3325.5,3473.5,3666,3771.5
"2022","부산광역시","여자",12683,11850,12343.5,13218,13816.5,15181.5,17872,19125.5,19357.5,20083,20569,20690,20780.5,20747,20921,20833.5,19291,18387.5,18412.5,18094.5,17873,18124.5,19026,20892.5,23412,25155,25796.5,25755.5,23457,22201,22494,22821,24575,26147.5,26881.5
"2022","중구","여자",93.5,86.5,89.5,105.5,131,169.5,233,264,311,342.5,363.5,345,319,335,317,294,251.5,222,197,184,167,177,186,184.5,200,197.5,215,223,185,193,205,210,245.5,265,276
"2022","서구","여자",339,320,348.5,373.5,406,499,629.5,657.5,726,737.5,690.5,679.5,656,653.5,625.5,581,513.5,497,481,462.5,435.5,451.5,500.5,550.5,624,682,710,697,627.5,603,612,606.5,678.5,751,786.5
"2022","동구","여자",232,210.5,224.5,258,274,329.5,396,419.5,450.5,493.5,589,574,582,584,583,612.5,560.5,500.5,500.5,438.5,425,417,459.5,467,509.5,522,515,509,491,480,474.5,478.5,548.5,595,607.5
"2022","영도구","여자",335.5,320,348,365.5,371,412.5,496,501,504.5,513,510.5,521,512,487,488,486.5,448.5,434.5,437.5,412.5,395,436.5,458.5,509,587,632.5,665,667.5,628.5,591,606,659,723.5,785,806
"2022","부산진구","여자",1181,1106.5,1125.5,1228,1415.5,1715,2151.5,2379.5,2597,2745,2885.5,2944.5,2972.5,2955.5,2904,2860.5,2595.5,2415,2328.5,2207,2083.5,2035.5,2096,2244.5,2440.5,2525.5,2549,2524,2295.5,2160,2218,2310.5,2444,2629.5,2767.5
"2022","동래구","여자",1222.5,1117.5,1118,1222.5,1212,1245.5,1356.5,1450.5,1457.5,1521,1556.5,1547.5,1548.5,1558,1583,1581.5,1494.5,1437,1468,1463,1435.5,1478,1594.5,1801.5,2091,2188.5,2242.5,2349,2152,1977.5,2064,2119,2208.5,2288,2325.5
"2022","남구","여자",1065,1004,1033,1103.5,1268,1418.5,1742,1887,1732,1625.5,1569,1532.5,1496,1420,1414,1380.5,1253.5,1208,1185,1193.5,1230,1263.5,1311,1481.5,1732.5,1905,1969.5,2048.5,1912,1796,1857.5,1849,1988.5,2156,2191
"2022","북구","여자",1033,999,1073.5,1146,1177.5,1276,1454,1522.5,1516,1599.5,1667,1707.5,1709.5,1729,1780.5,1760.5,1614.5,1567.5,1615,1558.5,1504.5,1476,1466,1576,1770,1939,1958,1981,1822.5,1743.5,1740,1801.5,1999.5,2197.5,2321
"2022","해운대구","여자",1792,1694.5,1763,1854.5,1789.5,1841,2038.5,2124,2090.5,2185,2215.5,2222.5,2243.5,2230.5,2270.5,2252,2080,1994.5,2037.5,2073,2096.5,2138,2279,2528,2818.5,3085.5,3259,3374,3074.5,2933.5,3015,3104,3437,3605.5,3661
"2022","사하구","여자",1160.5,1094,1171,1255,1300,1430,1667,1740.5,1726.5,1784.5,1753,1732.5,1735,1750.5,1809.5,1735.5,1578.5,1485,1490,1450,1454,1524,1606.5,1761,1995,2179.5,2222.5,2117.5,1968,1916.5,1983.5,2036,2210.5,2347.5,2410
"2022","금정구","여자",808,758,814.5,876,1024.5,1218,1516,1637,1555,1529.5,1488.5,1396.5,1355.5,1314.5,1258.5,1218,1139.5,1069.5,1055,1035.5,994.5,980,1061.5,1203,1318.5,1451.5,1557,1571.5,1443.5,1374.5,1387.5,1406,1534.5,1682.5,1772
"2022","강서구","여자",596.5,500.5,467,446.5,422,430,430,432.5,467.5,501.5,552,600,628,701.5,815.5,958.5,1002,1067,1157.5,1203.5,1279,1331,1435.5,1573,1702,1758,1686.5,1513,1268.5,1108,1028.5,941,920.5,900,861
"2022","연제구","여자",781.5,749,775,851,837.5,853,1026,1113,1096,1180,1258,1299,1363,1365.5,1360.5,1374,1278,1236,1231,1206.5,1215.5,1186.5,1216.5,1328,1502,1609,1648.5,1677,1534,1488,1463,1441,1539,1667,1709
"2022","수영구","여자",544.5,509,551,597.5,630.5,714.5,873.5,1000.5,1130.5,1273.5,1363.5,1454,1465.5,1461,1471.5,1457,1311.5,1163.5,1149,1107,1060,1065,1060,1132.5,1237.5,1323,1352,1298,1172,1100.5,1121,1161,1236.5,1322,1382
"2022","사상구","여자",642,614.5,685,748,807.5,904.5,1103,1200.5,1253,1301,1340,1330.5,1384,1383.5,1360,1327.5,1192.5,1132.5,1045,976,966,962,1003.5,1086.5,1224,1356,1341,1331.5,1232,1168,1188,1224,1336.5,1431.5,1524
"2022","기장군","여자",856.5,766.5,756.5,787,750,725,759.5,796,744,750.5,767,803.5,810.5,818,880,954,977,958,1035,1123.5,1131.5,1203,1291.5,1466,1660,1800.5,1906,1874,1650.5,1568,1530.5,1474,1524,1524.5,1481.5
